Transcript ID	Gene Symbol	Organism
NM_001098630	IRF5	Homo sapiens
NM_002200	IRF5	Homo sapiens
NM_001098631	IRF5	Homo sapiens
NM_032643	IRF5	Homo sapiens
NM_001106586	IRF5	Rattus norvegicus
XM_001064215	IRF5	Rattus norvegicus
XM_216105	IRF5	Rattus norvegicus
XM_539383	IRF5	Canis lupus
NM_001035465	IRF5	Bos taurus
XM_001154747	IRF5	Pan troglodytes
XM_001154275	IRF5	Pan troglodytes
XM_001154569	IRF5	Pan troglodytes
XM_001154108	IRF5	Pan troglodytes
XM_001154399	IRF5	Pan troglodytes
XM_001154220	IRF5	Pan troglodytes
XM_001154457	IRF5	Pan troglodytes
XM_001154338	IRF5	Pan troglodytes
XM_001154630	IRF5	Pan troglodytes
XM_527887	IRF5	Pan troglodytes
XM_001154172	IRF5	Pan troglodytes
XM_001154689	IRF5	Pan troglodytes
XM_001153980	IRF5	Pan troglodytes
NM_212875	IRF5	Danio rerio
NM_001045741	IRF5	Xenopus (Silurana) tropicalis
NM_001139852	IRF5	Salmo salar
NM_001031587	IRF5	Gallus gallus
XM_001501640	IRF5	Equus caballus
NM_001094596	IRF5	Xenopus laevis
XM_417990	IRF6	Gallus gallus
NM_016851	IRF6	Mus musculus
NM_001030322	IRF6	Xenopus (Silurana) tropicalis
NM_214278	IRF6	Sus scrofa
NM_001009741	IRF6	Ovis aries
XM_514168	IRF6	Pan troglodytes
XM_001168751	IRF6	Pan troglodytes
XM_001168779	IRF6	Pan troglodytes
XM_001110368	IRF6	Macaca mulatta
XM_001110321	IRF6	Macaca mulatta
XM_001110280	IRF6	Macaca mulatta
NM_001133927	IRF6	Pongo abelii
NM_200598	IRF6	Danio rerio
NM_001091876	IRF6	Xenopus laevis
NM_001076934	IRF6	Bos taurus
XM_001067431	IRF6	Rattus norvegicus
NM_001108859	IRF6	Rattus norvegicus
XM_344194	IRF6	Rattus norvegicus
XM_537138	IRF6	Canis lupus
NM_006147	IRF6	Homo sapiens
XM_001086953	IRF7	Macaca mulatta
XM_001087074	IRF7	Macaca mulatta
XM_001086600	IRF7	Macaca mulatta
NM_001136100	IRF7	Macaca mulatta
XM_001086846	IRF7	Macaca mulatta
NM_001097428	IRF7	Sus scrofa
XM_001147267	IRF7	Pan troglodytes
XM_001147501	IRF7	Pan troglodytes
XM_001147348	IRF7	Pan troglodytes
XM_508200	IRF7	Pan troglodytes
NM_200677	IRF7	Danio rerio
NM_001105040	IRF7	Bos taurus
NM_004029	IRF7	Homo sapiens
NM_001572	IRF7	Homo sapiens
NM_004031	IRF7	Homo sapiens
NM_016850	IRF7	Mus musculus
NM_205372	IRF7	Gallus gallus
NM_001033691	IRF7	Rattus norvegicus
NM_001136548	IRF7	Salmo salar
NM_008320	IRF8	Mus musculus
XM_001502568	IRF8	Equus caballus
NM_001093628	IRF8	Xenopus laevis
NM_001008722	IRF8	Rattus norvegicus
NM_205416	IRF8	Gallus gallus
XM_001084409	IRF8	Macaca mulatta
XM_546793	IRF8	Canis lupus
NM_001002622	IRF8	Danio rerio
NM_001133299	IRF8	Pongo abelii
XM_511152	IRF8	Pan troglodytes
XM_001154894	IRF8	Pan troglodytes
XM_001155056	IRF8	Pan troglodytes
XM_001154948	IRF8	Pan troglodytes
NM_002163	IRF8	Homo sapiens
NM_001083769	IRF8	Bos taurus
XM_858976	GSPT2	Canis lupus
XM_538042	GSPT2	Canis lupus
XM_001145594	GSPT2	Pan troglodytes
XM_001503161	GSPT2	Equus caballus
NM_008179	GSPT2	Mus musculus
XM_576985	GSPT2	Rattus norvegicus
XM_001057027	GSPT2	Rattus norvegicus
NM_001109319	GSPT2	Rattus norvegicus
NM_001133525	GSPT2	Pongo abelii
NM_018094	GSPT2	Homo sapiens
XM_582247	GSPT2	Bos taurus
NM_001089781	IRF1	Xenopus laevis
XM_538621	IRF1	Canis lupus
XM_001104294	IRF1	Macaca mulatta
XM_001104217	IRF1	Macaca mulatta
XM_001104048	IRF1	Macaca mulatta
NM_205415	IRF1	Gallus gallus
NM_001040352	IRF1	Danio rerio
NM_001097413	IRF1	Sus scrofa
NM_001006694	IRF1	Xenopus (Silurana) tropicalis
NM_008390	IRF1	Mus musculus
NM_001159393	IRF1	Mus musculus
NM_001159396	IRF1	Mus musculus
NM_002198	IRF1	Homo sapiens
NM_012591	IRF1	Rattus norvegicus
XM_001150404	IRF1	Pan troglodytes
NM_001009751	IRF1	Ovis aries
NM_001168757	IRF1	Papio anubis
NM_021921	MAPK8IP2	Mus musculus
NM_001097201	MAPK8IP2	Xenopus (Silurana) tropicalis
XM_235565	MAPK8IP2	Rattus norvegicus
XM_001055248	MAPK8IP2	Rattus norvegicus
XM_515227	MAPK8IP2	Pan troglodytes
XM_001142967	MAPK8IP2	Pan troglodytes
XM_001142817	MAPK8IP2	Pan troglodytes
NM_012324	MAPK8IP2	Homo sapiens
NM_016431	MAPK8IP2	Homo sapiens
XM_871210	MAPK8IP2	Bos taurus
XM_850564	MAPK8IP2	Canis lupus
XM_538304	MAPK8IP2	Canis lupus
XM_001162602	MPO	Pan troglodytes
XM_001500595	MPO	Equus caballus
NM_010824	MPO	Mus musculus
XM_220830	MPO	Rattus norvegicus
NM_001107036	MPO	Rattus norvegicus
XM_001081173	MPO	Rattus norvegicus
XM_001103896	MPO	Macaca mulatta
XM_415716	MPO	Gallus gallus
XM_847352	MPO	Canis lupus
NM_001122746	MPO	Felis catus
NM_000250	MPO	Homo sapiens
NM_001087639	MPO	Xenopus laevis
NM_001113298	MPO	Bos taurus
XM_001788302	MPO	Bos taurus
NM_001086119	IRF3	Xenopus laevis
NM_001029845	IRF3	Bos taurus
XM_001157487	IRF3	Pan troglodytes
NM_016849	IRF3	Mus musculus
NM_199088	IRF3	Rattus norvegicus
NM_001006969	IRF3	Rattus norvegicus
NM_001143904	IRF3	Danio rerio
XM_688177	IRF3	Danio rerio
XM_533616	IRF3	Canis lupus
XM_001115379	IRF3	Macaca mulatta
NM_001135797	IRF3	Macaca mulatta
NM_001571	IRF3	Homo sapiens
NM_213770	IRF3	Sus scrofa
NM_001139982	IRF4	Salmo salar
XM_001487865	IRF4	Equus caballus
XM_518201	IRF4	Pan troglodytes
NM_013674	IRF4	Mus musculus
XM_225283	IRF4	Rattus norvegicus
XM_001061610	IRF4	Rattus norvegicus
NM_001106108	IRF4	Rattus norvegicus
NM_002460	IRF4	Homo sapiens
NM_204299	IRF4	Gallus gallus
XM_865312	IRF4	Bos taurus
XM_001102354	ALOX5	Macaca mulatta
NM_012822	ALOX5	Rattus norvegicus
XM_001054699	ALOX5	Rattus norvegicus
NM_009662	ALOX5	Mus musculus
XM_534950	ALOX5	Canis lupus
XM_001916786	ALOX5	Equus caballus
NM_000698	ALOX5	Homo sapiens
XM_613515	ALOX5	Bos taurus
XM_507763	ALOX5	Pan troglodytes
XM_421126	MAPK8IP1	Gallus gallus
NM_005456	MAPK8IP1	Homo sapiens
NM_053777	MAPK8IP1	Rattus norvegicus
XM_540760	MAPK8IP1	Canis lupus
NM_001102508	MAPK8IP1	Bos taurus
XM_001160696	MAPK8IP1	Pan troglodytes
XM_001135597	MAPK8IP1	Pan troglodytes
XM_001160866	MAPK8IP1	Pan troglodytes
XM_508390	MAPK8IP1	Pan troglodytes
XM_001160781	MAPK8IP1	Pan troglodytes
NM_011162	MAPK8IP1	Mus musculus
XM_001113070	MAPK8IP1	Macaca mulatta
XM_001113097	MAPK8IP1	Macaca mulatta
XM_001113132	MAPK8IP1	Macaca mulatta
XM_001113009	MAPK8IP1	Macaca mulatta
XM_001113039	MAPK8IP1	Macaca mulatta
NM_001033350	BANK1	Mus musculus
XM_545003	BANK1	Canis lupus
XM_420665	BANK1	Gallus gallus
XM_868615	BANK1	Bos taurus
NM_017935	BANK1	Homo sapiens
NM_001083907	BANK1	Homo sapiens
NM_001127507	BANK1	Homo sapiens
NM_001127508	BANK1	Pan troglodytes
XM_526642	BANK1	Pan troglodytes
NM_001001782	MPL	Gallus gallus
NM_010823	MPL	Mus musculus
NM_001122949	MPL	Mus musculus
XM_001173359	MPL	Pan troglodytes
XM_001173348	MPL	Pan troglodytes
NM_005373	MPL	Homo sapiens
XM_606917	MPL	Bos taurus
XM_345572	MPL	Rattus norvegicus
XM_001072502	MPL	Rattus norvegicus
NM_001101034	IGFBP3	Gallus gallus
XM_418885	IGFBP3	Gallus gallus
NM_012588	IGFBP3	Rattus norvegicus
XM_001053435	IGFBP3	Rattus norvegicus
NM_001159276	IGFBP3	Ovis aries
NM_001132642	IGFBP3	Pongo abelii
NM_001124557	IGFBP3	Oncorhynchus mykiss
NM_205751	IGFBP3	Danio rerio
NM_174556	IGFBP3	Bos taurus
XM_519084	IGFBP3	Pan troglodytes
XM_548740	IGFBP3	Canis lupus
NM_000598	IGFBP3	Homo sapiens
NM_001013398	IGFBP3	Homo sapiens
NM_001005156	IGFBP3	Sus scrofa
NM_008343	IGFBP3	Mus musculus
XM_001085359	IGFBP3	Macaca mulatta
